country,station_id,city,state,power_kw,connection_type_id,connector_name
Germany,456409,Olpe,,12.7,1036,Tesla
Germany,456409,Olpe,,12.7,1036,Tesla
Germany,456408,Olpe,,12.7,1036,Tesla
Germany,456408,Olpe,,12.7,1036,Tesla
Germany,456397,Callenberg,,12.7,1036,Tesla
Germany,456397,Callenberg,,12.7,1036,Tesla
Germany,456396,Mittelkalbach,,12.7,1036,Tesla
Germany,456396,Mittelkalbach,,12.7,1036,Tesla
Germany,456396,Mittelkalbach,,12.7,1036,Tesla
Germany,456396,Mittelkalbach,,12.7,1036,Tesla
Germany,456395,Blankenheim,,12.7,1036,Tesla
Germany,456395,Blankenheim,,12.7,1036,Tesla
Germany,456394,Waxweiler,,12.7,1036,Tesla
Germany,456394,Waxweiler,,12.7,1036,Tesla
Germany,456393,Waxweiler Duitsland,,12.7,1036,Tesla
Germany,456393,Waxweiler Duitsland,,12.7,1036,Tesla
Germany,456392,Unterwössen,,12.7,1036,Tesla
Germany,456392,Unterwössen,,12.7,1036,Tesla
Germany,456391,Isny im Allgäu,,12.7,1036,Tesla
Germany,456391,Isny im Allgäu,,12.7,1036,Tesla
Germany,313983,Seitingen-Oberflacht,Tuttlingen,150.0,33,CCS2
Germany,313983,Seitingen-Oberflacht,Tuttlingen,22.0,25,Type 2
Germany,313981,Aachen - Kornelimünster,NRW,22.0,25,Type 2
Germany,313345,Ulm-Wiblingen,,22.0,25,Type 2
Germany,313345,Ulm-Wiblingen,,22.0,25,Type 2
Germany,313287,,,250.0,33,CCS2
Germany,313286,,,250.0,33,CCS2
Germany,313285,,,250.0,33,CCS2
Germany,313284,,,250.0,33,CCS2
Germany,313283,,,250.0,33,CCS2
Germany,313282,,,250.0,33,CCS2
Germany,313281,,,250.0,33,CCS2
Germany,313280,,,250.0,33,CCS2
Germany,313279,,,250.0,33,CCS2
Germany,313278,,,250.0,33,CCS2
Germany,313277,,,250.0,33,CCS2
Germany,313276,,,250.0,33,CCS2
Germany,313275,,,250.0,33,CCS2
Germany,313274,,,250.0,33,CCS2
Germany,313273,,,250.0,33,CCS2
Germany,313216,,,250.0,33,CCS2
Germany,313215,,,250.0,33,CCS2
Germany,313214,,,250.0,33,CCS2
Germany,313213,,,250.0,33,CCS2
Germany,313212,,,250.0,33,CCS2
Germany,313211,,,250.0,33,CCS2
Germany,313210,,,250.0,33,CCS2
Germany,313209,,,250.0,33,CCS2
Germany,313208,,,250.0,33,CCS2
Germany,313207,,,250.0,33,CCS2
Germany,313206,,,250.0,33,CCS2
Germany,313205,,,250.0,33,CCS2
Germany,313204,,,250.0,33,CCS2
Germany,313203,,,250.0,33,CCS2
Germany,313202,,,250.0,33,CCS2
Germany,313201,,,250.0,33,CCS2
Germany,313200,,,250.0,33,CCS2
Germany,313199,,,250.0,33,CCS2
Germany,313198,,,250.0,33,CCS2
Germany,313197,,,250.0,33,CCS2
Germany,313196,,,250.0,33,CCS2
Germany,313195,,,250.0,33,CCS2
Germany,313194,,,250.0,33,CCS2
Germany,313193,,,250.0,33,CCS2
Germany,313192,,,250.0,33,CCS2
Germany,313191,,,250.0,33,CCS2
Germany,313190,,,250.0,33,CCS2
Germany,313189,,,250.0,33,CCS2
Germany,313188,,,250.0,33,CCS2
Germany,313187,,,250.0,33,CCS2
Germany,313186,,,250.0,33,CCS2
Germany,313185,,,250.0,33,CCS2
Germany,313184,,,250.0,33,CCS2
Germany,313183,,,250.0,33,CCS2
Germany,313182,,,250.0,33,CCS2
Germany,313181,,,250.0,33,CCS2
France,487206,Saint-Bonnet-de-Mure,Auvergne-Rhône-Alpes,50.0,33,CCS2
France,487206,Saint-Bonnet-de-Mure,Auvergne-Rhône-Alpes,22.0,1036,Tesla
France,487206,Saint-Bonnet-de-Mure,Auvergne-Rhône-Alpes,50.0,2,CHAdeMO
France,487193,Frouard,Grand Est,300.0,33,CCS2
France,487193,Frouard,Grand Est,22.0,25,Type 2
France,487191,Puilboreau,Nouvelle-Aquitaine,300.0,33,CCS2
France,487190,Villejuif,Île-de-France,200.0,33,CCS2
France,487189,Béthune,Hauts-de-France,200.0,33,CCS2
France,487187,Gennevilliers,Île-de-France,300.0,33,CCS2
France,486928,Allonne,Hauts-de-France,300.0,33,CCS2
France,486926,Survilliers,Île-de-France,300.0,33,CCS2
France,486485,Tarbes,Occitanie,250.0,33,CCS2
France,486361,Maurepas,Île-de-France,150.0,33,CCS2
France,486361,Maurepas,Île-de-France,22.0,25,Type 2
France,486360,Maurepas,Île-de-France,200.0,33,CCS2
France,486188,Chaufour-Lès-Bonnières,Île-de-France,320.0,33,CCS2
France,486188,Chaufour-Lès-Bonnières,Île-de-France,22.0,25,Type 2
France,486187,Chalon-sur-Saône,Bourgogne-Franche-Comté,600.0,33,CCS2
France,485718,Nanterre,Île-de-France,300.0,33,CCS2
France,485659,Biarritz,Nouvelle-Aquitaine,300.0,33,CCS2
France,485274,Mantes-la-Ville,Île-de-France,300.0,33,CCS2
France,485273,Senlis,Hauts-de-France,400.0,33,CCS2
France,485272,Dijon,Bourgogne-Franche-Comté,600.0,33,CCS2
France,485101,Abbeville,Hauts-de-France,250.0,33,CCS2
France,481549,Limoges,Nouvelle-Aquitaine,250.0,33,CCS2
France,481548,Vannes,Bretagne,320.0,33,CCS2
France,481548,Vannes,Bretagne,22.0,25,Type 2
France,481479,Bourg-Sainte-Marie ,haute marne,7.0,1036,Tesla
France,480943,Sassenage,Auvergne-Rhône-Alpes,50.0,33,CCS2
France,480943,Sassenage,Auvergne-Rhône-Alpes,50.0,2,CHAdeMO
France,480943,Sassenage,Auvergne-Rhône-Alpes,22.0,25,Type 2
France,480942,Mitry-Mory,Île-de-France,300.0,33,CCS2
France,480929,PREVENCHERES,france,150.0,33,CCS2
France,480801,Fresnes,Île-de-France,300.0,33,CCS2
France,480798,Artigues-près-Bordeaux,Nouvelle-Aquitaine,350.0,33,CCS2
France,480798,Artigues-près-Bordeaux,Nouvelle-Aquitaine,400.0,33,CCS2
France,480792,Roissy-en-France,,250.0,33,CCS2
France,480762,La Madeleine-de-Nonancourt,Normandie,400.0,33,CCS2
France,480761,Perpignan,Occitanie,300.0,33,CCS2
France,480755,Goussainville,Île-de-France,250.0,33,CCS2
France,480749,Valence,Auvergne-Rhône-Alpes,400.0,33,CCS2
France,480749,Valence,Auvergne-Rhône-Alpes,50.0,2,CHAdeMO
France,480687,Saran,Centre-Val de Loire,300.0,33,CCS2
France,480686,Auzouer-en-Touraine,Centre-Val de Loire,400.0,33,CCS2
France,480686,Auzouer-en-Touraine,Centre-Val de Loire,100.0,33,CCS2
France,480686,Auzouer-en-Touraine,Centre-Val de Loire,100.0,2,CHAdeMO
France,480686,Auzouer-en-Touraine,Centre-Val de Loire,22.0,25,Type 2
France,480685,Auzouer-en-Touraine,Centre-Val de Loire,400.0,33,CCS2
France,480685,Auzouer-en-Touraine,Centre-Val de Loire,100.0,33,CCS2
France,480685,Auzouer-en-Touraine,Centre-Val de Loire,100.0,2,CHAdeMO
France,480685,Auzouer-en-Touraine,Centre-Val de Loire,22.0,25,Type 2
France,480684,Riom,Auvergne-Rhône-Alpes,120.0,33,CCS2
France,480683,Orsay,,300.0,33,CCS2
France,480682,Valserhône,Auvergne-Rhône-Alpes,320.0,33,CCS2
France,480682,Valserhône,Auvergne-Rhône-Alpes,22.0,25,Type 2
France,480669,Castelnaudary,Occitanie,250.0,33,CCS2
France,480668,Vesoul,Bourgogne-Franche-Comté,250.0,33,CCS2
France,480667,Cosne-Cours-sur-Loire,Bourgogne-Franche-Comté,250.0,33,CCS2
France,480666,Chilly-Mazarin,,250.0,33,CCS2
France,480665,Baigneux-les-Juifs,Bourgogne-Franche-Comté,42.0,1036,Tesla
France,480665,Baigneux-les-Juifs,Bourgogne-Franche-Comté,50.0,33,CCS2
France,480665,Baigneux-les-Juifs,Bourgogne-Franche-Comté,50.0,2,CHAdeMO
France,480627,Scionzier,Auvergne-Rhône-Alpes,250.0,33,CCS2
France,480626,Sausheim,Grand Est,250.0,33,CCS2
France,480607,L'Isle-d'Abeau,Auvergne-Rhône-Alpes,200.0,33,CCS2
France,480607,L'Isle-d'Abeau,Auvergne-Rhône-Alpes,22.0,25,Type 2
France,480548,Phalsbourg,Grand Est,250.0,33,CCS2
France,480327,Canet-en-Roussillon ,,100.0,33,CCS2
France,480327,Canet-en-Roussillon ,,150.0,33,CCS2
France,480327,Canet-en-Roussillon ,,22.0,25,Type 2
France,480032,Brie-Comte-Robert,,150.0,33,CCS2
France,480032,Brie-Comte-Robert,,22.0,25,Type 2
France,480031,Avesnes-sur-Helpe,Hauts-de-France,150.0,33,CCS2
France,480031,Avesnes-sur-Helpe,Hauts-de-France,22.0,25,Type 2
France,480030,Olivet,Centre-Val de Loire,150.0,33,CCS2
France,480030,Olivet,Centre-Val de Loire,22.0,25,Type 2
France,479874,Beaune-la-Rolande,Centre-Val de Loire,500.0,33,CCS2
France,479874,Beaune-la-Rolande,Centre-Val de Loire,200.0,33,CCS2
France,479873,Roye,Hauts-de-France,320.0,33,CCS2
France,479873,Roye,Hauts-de-France,22.0,25,Type 2
France,479872,Cormontreuil,Grand Est,200.0,33,CCS2
France,479871,Aix-en-Provence,Provence-Alpes-Côte d'Azur,300.0,33,CCS2
France,479871,Aix-en-Provence,Provence-Alpes-Côte d'Azur,22.0,25,Type 2
France,479871,Aix-en-Provence,Provence-Alpes-Côte d'Azur,150.0,33,CCS2
France,479870,Nîmes,Occitanie,300.0,33,CCS2
France,479868,Livry-Gargan,Île-de-France,300.0,33,CCS2
France,479867,Quimper,Bretagne,300.0,33,CCS2
France,479865,Lesparre-Médoc,Nouvelle-Aquitaine,200.0,33,CCS2
France,479864,Amilly,Centre-Val de Loire,200.0,33,CCS2
France,479863,Athis-Mons,,200.0,33,CCS2
France,479808,Cholet,Pays de la Loire,250.0,33,CCS2
France,479807,Le Mans,Pays de la Loire,250.0,33,CCS2
France,479015,Livry-Gargan,Île-de-France,250.0,33,CCS2
France,479014,Brive-la-Gaillarde,Nouvelle-Aquitaine,250.0,33,CCS2
France,478984,Saint-Cyprien,Nouvelle-Aquitaine,200.0,33,CCS2
France,478984,Saint-Cyprien,Nouvelle-Aquitaine,50.0,2,CHAdeMO
France,478984,Saint-Cyprien,Nouvelle-Aquitaine,22.0,25,Type 2
France,478983,Bergerac,Nouvelle-Aquitaine,200.0,33,CCS2
France,478983,Bergerac,Nouvelle-Aquitaine,50.0,2,CHAdeMO
France,478983,Bergerac,Nouvelle-Aquitaine,22.0,25,Type 2
France,478983,Bergerac,Nouvelle-Aquitaine,160.0,33,CCS2
France,478982,Bergerac,Nouvelle-Aquitaine,50.0,33,CCS2
France,478982,Bergerac,Nouvelle-Aquitaine,50.0,2,CHAdeMO
France,478982,Bergerac,Nouvelle-Aquitaine,22.0,25,Type 2
France,478981,Bergerac,Nouvelle-Aquitaine,200.0,33,CCS2
France,478981,Bergerac,Nouvelle-Aquitaine,22.0,25,Type 2
France,478980,Bergerac,Nouvelle-Aquitaine,200.0,33,CCS2
France,478980,Bergerac,Nouvelle-Aquitaine,50.0,2,CHAdeMO
France,478980,Bergerac,Nouvelle-Aquitaine,22.0,25,Type 2
France,478980,Bergerac,Nouvelle-Aquitaine,160.0,33,CCS2
France,478979,Saint-Laurent-des-Vignes,Nouvelle-Aquitaine,100.0,33,CCS2
France,478979,Saint-Laurent-des-Vignes,Nouvelle-Aquitaine,22.0,25,Type 2
France,478965,Pineuilh,Nouvelle-Aquitaine,200.0,33,CCS2
France,478965,Pineuilh,Nouvelle-Aquitaine,100.0,33,CCS2
France,478965,Pineuilh,Nouvelle-Aquitaine,22.0,25,Type 2
France,478825,Baugy (71),France,7.0,1036,Tesla
France,478730,,Auvergne-Rhône-Alpes,180.0,33,CCS2
France,478730,,Auvergne-Rhône-Alpes,22.0,25,Type 2
France,478728,,Bourgogne-Franche-Comté,150.0,33,CCS2
France,478728,,Bourgogne-Franche-Comté,22.0,25,Type 2
France,478728,,Bourgogne-Franche-Comté,7.0,25,Type 2
France,478726,Saint-Dizier,Grand Est,380.0,33,CCS2
France,478726,Saint-Dizier,Grand Est,22.0,25,Type 2
France,478675,Is-sur-Tille,Bourgogne-Franche-Comté,200.0,33,CCS2
France,478675,Is-sur-Tille,Bourgogne-Franche-Comté,50.0,2,CHAdeMO
France,478675,Is-sur-Tille,Bourgogne-Franche-Comté,22.0,25,Type 2
France,478675,Is-sur-Tille,Bourgogne-Franche-Comté,100.0,33,CCS2
France,478674,Langres,Grand Est,50.0,33,CCS2
France,478674,Langres,Grand Est,50.0,2,CHAdeMO
France,478674,Langres,Grand Est,22.0,25,Type 2
France,478673,Nogent,Grand Est,200.0,33,CCS2
France,478673,Nogent,Grand Est,50.0,2,CHAdeMO
France,478673,Nogent,Grand Est,22.0,25,Type 2
France,478673,Nogent,Grand Est,160.0,33,CCS2
France,478672,Chaumont,Grand Est,200.0,33,CCS2
France,478672,Chaumont,Grand Est,50.0,2,CHAdeMO
France,478672,Chaumont,Grand Est,22.0,25,Type 2
France,478672,Chaumont,Grand Est,160.0,33,CCS2
France,478671,Châtenois,Grand Est,100.0,33,CCS2
France,478671,Châtenois,Grand Est,50.0,2,CHAdeMO
France,478671,Châtenois,Grand Est,22.0,25,Type 2
France,478670,Neufchâteau,Grand Est,200.0,33,CCS2
France,478670,Neufchâteau,Grand Est,50.0,2,CHAdeMO
France,478670,Neufchâteau,Grand Est,22.0,25,Type 2
France,478670,Neufchâteau,Grand Est,100.0,33,CCS2
France,478669,Neufchâteau,Grand Est,200.0,33,CCS2
France,478669,Neufchâteau,Grand Est,50.0,2,CHAdeMO
France,478669,Neufchâteau,Grand Est,22.0,25,Type 2
France,478669,Neufchâteau,Grand Est,100.0,33,CCS2
France,478668,Liffol-le-Grand,Grand Est,100.0,33,CCS2
France,478668,Liffol-le-Grand,Grand Est,50.0,2,CHAdeMO
France,478668,Liffol-le-Grand,Grand Est,22.0,25,Type 2
France,478667,Toul,Grand Est,100.0,33,CCS2
France,478667,Toul,Grand Est,50.0,2,CHAdeMO
France,478667,Toul,Grand Est,22.0,25,Type 2
France,478667,Toul,Grand Est,50.0,33,CCS2
France,478667,Toul,Grand Est,200.0,33,CCS2
France,478666,Toul,Grand Est,200.0,33,CCS2
France,478666,Toul,Grand Est,50.0,2,CHAdeMO
France,478666,Toul,Grand Est,22.0,25,Type 2
France,478665,Écrouves,Grand Est,200.0,33,CCS2
France,478665,Écrouves,Grand Est,50.0,2,CHAdeMO
France,478664,Commercy,Grand Est,50.0,33,CCS2
France,478664,Commercy,Grand Est,50.0,2,CHAdeMO
France,478664,Commercy,Grand Est,22.0,25,Type 2
France,478662,Commercy,Grand Est,200.0,33,CCS2
France,478662,Commercy,Grand Est,50.0,2,CHAdeMO
France,478662,Commercy,Grand Est,22.0,25,Type 2
France,478662,Commercy,Grand Est,160.0,33,CCS2
France,478660,Commercy,Grand Est,200.0,33,CCS2
France,478660,Commercy,Grand Est,50.0,2,CHAdeMO
France,478660,Commercy,Grand Est,22.0,25,Type 2
France,478660,Commercy,Grand Est,160.0,33,CCS2
France,478658,Laon,Hauts-de-France,100.0,33,CCS2
France,478658,Laon,Hauts-de-France,50.0,2,CHAdeMO
France,478658,Laon,Hauts-de-France,22.0,25,Type 2
France,478655,Hirson,Hauts-de-France,200.0,33,CCS2
France,478655,Hirson,Hauts-de-France,50.0,2,CHAdeMO
France,478655,Hirson,Hauts-de-France,22.0,25,Type 2
France,478653,Vireux-Molhain,Grand Est,120.0,33,CCS2
France,478653,Vireux-Molhain,Grand Est,22.0,25,Type 2
France,478651,Charleville-Mézières,Grand Est,100.0,33,CCS2
France,478651,Charleville-Mézières,Grand Est,50.0,2,CHAdeMO
France,478651,Charleville-Mézières,Grand Est,22.0,25,Type 2
France,478651,Charleville-Mézières,Grand Est,50.0,33,CCS2
France,478651,Charleville-Mézières,Grand Est,160.0,33,CCS2
France,478649,Villers-Semeuse,Grand Est,100.0,33,CCS2
France,478649,Villers-Semeuse,Grand Est,50.0,2,CHAdeMO
France,478649,Villers-Semeuse,Grand Est,22.0,25,Type 2
France,478649,Villers-Semeuse,Grand Est,50.0,33,CCS2
France,478649,Villers-Semeuse,Grand Est,200.0,33,CCS2
France,478645,Verdun,Grand Est,100.0,33,CCS2
France,478645,Verdun,Grand Est,50.0,2,CHAdeMO
France,478645,Verdun,Grand Est,22.0,25,Type 2
France,478645,Verdun,Grand Est,50.0,33,CCS2
France,478644,Longuyon,Grand Est,100.0,33,CCS2
France,478644,Longuyon,Grand Est,50.0,2,CHAdeMO
France,478644,Longuyon,Grand Est,22.0,25,Type 2
France,478643,Longwy,Grand Est,100.0,33,CCS2
France,478643,Longwy,Grand Est,50.0,2,CHAdeMO
France,478643,Longwy,Grand Est,22.0,25,Type 2
France,478642,Villerupt,Grand Est,200.0,33,CCS2
France,478642,Villerupt,Grand Est,50.0,2,CHAdeMO
France,478642,Villerupt,Grand Est,22.0,25,Type 2
France,478642,Villerupt,Grand Est,160.0,33,CCS2
France,478641,Fontoy,Grand Est,200.0,33,CCS2
France,478641,Fontoy,Grand Est,50.0,2,CHAdeMO
France,478641,Fontoy,Grand Est,22.0,25,Type 2
France,478641,Fontoy,Grand Est,100.0,33,CCS2
France,478638,Algrange,Grand Est,100.0,33,CCS2
France,478638,Algrange,Grand Est,50.0,2,CHAdeMO
France,478638,Algrange,Grand Est,22.0,25,Type 2
France,478637,Thionville,Grand Est,100.0,33,CCS2
France,478637,Thionville,Grand Est,50.0,2,CHAdeMO
France,478637,Thionville,Grand Est,22.0,25,Type 2
France,478637,Thionville,Grand Est,50.0,33,CCS2
France,478636,Yutz,Grand Est,200.0,33,CCS2
France,478636,Yutz,Grand Est,50.0,2,CHAdeMO
France,478636,Yutz,Grand Est,22.0,25,Type 2
France,478636,Yutz,Grand Est,160.0,33,CCS2
France,478635,Jarny,Grand Est,200.0,33,CCS2
France,478635,Jarny,Grand Est,50.0,2,CHAdeMO
France,478635,Jarny,Grand Est,22.0,25,Type 2
France,478634,Jarny,Grand Est,100.0,33,CCS2
France,478634,Jarny,Grand Est,50.0,2,CHAdeMO
France,478634,Jarny,Grand Est,22.0,25,Type 2
France,478613,Val de Briey,Grand Est,100.0,33,CCS2
France,478613,Val de Briey,Grand Est,50.0,2,CHAdeMO
France,478613,Val de Briey,Grand Est,22.0,25,Type 2
France,478613,Val de Briey,Grand Est,50.0,33,CCS2
France,478610,Val de Briey,Grand Est,200.0,33,CCS2
France,478610,Val de Briey,Grand Est,50.0,2,CHAdeMO
France,478610,Val de Briey,Grand Est,22.0,25,Type 2
France,478610,Val de Briey,Grand Est,100.0,33,CCS2
France,478609,Sainte-Marie-aux-Chênes,Grand Est,100.0,33,CCS2
France,478609,Sainte-Marie-aux-Chênes,Grand Est,50.0,2,CHAdeMO
France,478609,Sainte-Marie-aux-Chênes,Grand Est,22.0,25,Type 2
France,478609,Sainte-Marie-aux-Chênes,Grand Est,200.0,33,CCS2
France,478608,Sainte-Marie-aux-Chênes,Grand Est,100.0,33,CCS2
France,478608,Sainte-Marie-aux-Chênes,Grand Est,50.0,2,CHAdeMO
France,478608,Sainte-Marie-aux-Chênes,Grand Est,22.0,25,Type 2
France,478608,Sainte-Marie-aux-Chênes,Grand Est,200.0,33,CCS2
France,478607,Valleroy,Grand Est,200.0,33,CCS2
France,478607,Valleroy,Grand Est,50.0,2,CHAdeMO
France,478607,Valleroy,Grand Est,22.0,25,Type 2
France,478596,Graçay,Centre-Val de Loire,300.0,33,CCS2
France,478595,Jœuf,Grand Est,200.0,33,CCS2
France,478595,Jœuf,Grand Est,150.0,33,CCS2
France,478595,Jœuf,Grand Est,22.0,25,Type 2
France,478595,Jœuf,Grand Est,100.0,33,CCS2
France,478594,Amnéville,Grand Est,100.0,33,CCS2
France,478594,Amnéville,Grand Est,50.0,2,CHAdeMO
France,478594,Amnéville,Grand Est,22.0,25,Type 2
France,478593,Amnéville,Grand Est,120.0,33,CCS2
France,478593,Amnéville,Grand Est,50.0,2,CHAdeMO
France,478593,Amnéville,Grand Est,22.0,25,Type 2
France,478592,Mondelange,Grand Est,150.0,33,CCS2
France,478592,Mondelange,Grand Est,50.0,2,CHAdeMO
France,478592,Mondelange,Grand Est,22.0,25,Type 2
France,478592,Mondelange,Grand Est,50.0,33,CCS2
France,478592,Mondelange,Grand Est,100.0,33,CCS2
France,478591,Talange,Grand Est,100.0,33,CCS2
France,478591,Talange,Grand Est,50.0,2,CHAdeMO
France,478591,Talange,Grand Est,22.0,25,Type 2
France,478590,Talange,Grand Est,200.0,33,CCS2
France,478590,Talange,Grand Est,50.0,2,CHAdeMO
France,478590,Talange,Grand Est,22.0,25,Type 2
France,478589,Woippy,Grand Est,100.0,33,CCS2
France,478589,Woippy,Grand Est,50.0,2,CHAdeMO
France,478589,Woippy,Grand Est,22.0,25,Type 2
France,478589,Woippy,Grand Est,200.0,33,CCS2
France,478588,Metz,Grand Est,100.0,33,CCS2
France,478588,Metz,Grand Est,50.0,2,CHAdeMO
France,478588,Metz,Grand Est,22.0,25,Type 2
France,478588,Metz,Grand Est,24.0,33,CCS2
France,478500,Montigny-lès-Metz,Grand Est,120.0,33,CCS2
France,478500,Montigny-lès-Metz,Grand Est,50.0,2,CHAdeMO
France,478500,Montigny-lès-Metz,Grand Est,22.0,25,Type 2
France,478500,Montigny-lès-Metz,Grand Est,100.0,33,CCS2
France,478499,Moulins-lès-Metz,Grand Est,200.0,33,CCS2
France,478499,Moulins-lès-Metz,Grand Est,50.0,2,CHAdeMO
France,478499,Moulins-lès-Metz,Grand Est,22.0,25,Type 2
France,478499,Moulins-lès-Metz,Grand Est,100.0,33,CCS2
France,478498,Augny,Grand Est,200.0,33,CCS2
France,478498,Augny,Grand Est,50.0,2,CHAdeMO
France,478498,Augny,Grand Est,22.0,25,Type 2
France,478497,Augny,Grand Est,200.0,33,CCS2
France,478497,Augny,Grand Est,50.0,2,CHAdeMO
France,478497,Augny,Grand Est,22.0,25,Type 2
France,478496,Pont-à-Mousson,Grand Est,200.0,33,CCS2
France,478496,Pont-à-Mousson,Grand Est,50.0,2,CHAdeMO
France,478496,Pont-à-Mousson,Grand Est,22.0,25,Type 2
France,478496,Pont-à-Mousson,Grand Est,160.0,33,CCS2
France,478495,Pont-à-Mousson,Grand Est,100.0,33,CCS2
France,478495,Pont-à-Mousson,Grand Est,50.0,2,CHAdeMO
France,478495,Pont-à-Mousson,Grand Est,22.0,25,Type 2
France,478494,Pont-à-Mousson,Grand Est,120.0,33,CCS2
France,478494,Pont-à-Mousson,Grand Est,22.0,25,Type 2
France,478493,Treillières,Pays de la Loire,350.0,33,CCS2
France,478493,Treillières,Pays de la Loire,400.0,33,CCS2
France,478492,Les Clayes-sous-Bois,Île-de-France,250.0,33,CCS2
France,478475,Rœux,Hauts-de-France,22.0,1036,Tesla
France,478475,Rœux,Hauts-de-France,150.0,33,CCS2
France,478428,Champigneulles,Grand Est,200.0,33,CCS2
France,478428,Champigneulles,Grand Est,50.0,2,CHAdeMO
France,478428,Champigneulles,Grand Est,22.0,25,Type 2
France,478428,Champigneulles,Grand Est,160.0,33,CCS2
France,478427,Malzéville,Grand Est,200.0,33,CCS2
France,478427,Malzéville,Grand Est,50.0,2,CHAdeMO
France,478427,Malzéville,Grand Est,22.0,25,Type 2
France,478427,Malzéville,Grand Est,160.0,33,CCS2
France,478426,Maxéville,Grand Est,100.0,33,CCS2
France,478426,Maxéville,Grand Est,50.0,2,CHAdeMO
France,478426,Maxéville,Grand Est,22.0,25,Type 2
France,478425,Saint-Max,Grand Est,200.0,33,CCS2
France,478425,Saint-Max,Grand Est,50.0,2,CHAdeMO
France,478425,Saint-Max,Grand Est,22.0,25,Type 2
France,478425,Saint-Max,Grand Est,100.0,33,CCS2
France,478424,Villers-lès-Nancy,Grand Est,200.0,33,CCS2
France,478424,Villers-lès-Nancy,Grand Est,50.0,2,CHAdeMO
France,478424,Villers-lès-Nancy,Grand Est,22.0,25,Type 2
France,478424,Villers-lès-Nancy,Grand Est,160.0,33,CCS2
France,478423,Vandœuvre-lès-Nancy,Grand Est,100.0,33,CCS2
France,478423,Vandœuvre-lès-Nancy,Grand Est,50.0,2,CHAdeMO
France,478423,Vandœuvre-lès-Nancy,Grand Est,22.0,25,Type 2
France,478422,Houdemont,Grand Est,200.0,33,CCS2
France,478422,Houdemont,Grand Est,22.0,25,Type 2
France,478421,Heillecourt,Grand Est,200.0,33,CCS2
France,478421,Heillecourt,Grand Est,50.0,2,CHAdeMO
France,478421,Heillecourt,Grand Est,22.0,25,Type 2
France,478421,Heillecourt,Grand Est,120.0,33,CCS2
France,478420,Dombasle-sur-Meurthe,Grand Est,100.0,33,CCS2
France,478420,Dombasle-sur-Meurthe,Grand Est,50.0,2,CHAdeMO
France,478420,Dombasle-sur-Meurthe,Grand Est,22.0,25,Type 2
France,478419,Dombasle-sur-Meurthe,Grand Est,120.0,33,CCS2
France,478419,Dombasle-sur-Meurthe,Grand Est,50.0,2,CHAdeMO
France,478419,Dombasle-sur-Meurthe,Grand Est,22.0,25,Type 2
France,478419,Dombasle-sur-Meurthe,Grand Est,100.0,33,CCS2
France,478418,Lunéville,Grand Est,200.0,33,CCS2
France,478418,Lunéville,Grand Est,50.0,2,CHAdeMO
France,478417,Moncel-lès-Lunéville,Grand Est,200.0,33,CCS2
France,478417,Moncel-lès-Lunéville,Grand Est,50.0,2,CHAdeMO
France,478417,Moncel-lès-Lunéville,Grand Est,22.0,25,Type 2
France,478416,Moncel-lès-Lunéville,Grand Est,200.0,33,CCS2
France,478416,Moncel-lès-Lunéville,Grand Est,50.0,2,CHAdeMO
France,478416,Moncel-lès-Lunéville,Grand Est,22.0,25,Type 2
France,478416,Moncel-lès-Lunéville,Grand Est,50.0,33,CCS2
France,478416,Moncel-lès-Lunéville,Grand Est,100.0,33,CCS2
France,478415,Lunéville,Grand Est,200.0,33,CCS2
France,478415,Lunéville,Grand Est,50.0,2,CHAdeMO
France,478415,Lunéville,Grand Est,22.0,25,Type 2
France,478414,Charmes,Grand Est,100.0,33,CCS2
France,478414,Charmes,Grand Est,50.0,2,CHAdeMO
France,478414,Charmes,Grand Est,22.0,25,Type 2
France,478410,Porte-de-Savoie,Auvergne-Rhône-Alpes,250.0,33,CCS2
France,478405,Charmes,Grand Est,200.0,33,CCS2
France,478405,Charmes,Grand Est,50.0,2,CHAdeMO
France,478405,Charmes,Grand Est,22.0,25,Type 2
France,478404,Thaon-les-Vosges,Grand Est,100.0,33,CCS2
France,478404,Thaon-les-Vosges,Grand Est,50.0,2,CHAdeMO
France,478404,Thaon-les-Vosges,Grand Est,22.0,25,Type 2
France,478403,Thaon-les-Vosges,Grand Est,200.0,33,CCS2
France,478403,Thaon-les-Vosges,Grand Est,50.0,2,CHAdeMO
France,478403,Thaon-les-Vosges,Grand Est,22.0,25,Type 2
France,478403,Thaon-les-Vosges,Grand Est,160.0,33,CCS2
France,478402,Jeuxey,Grand Est,100.0,33,CCS2
France,478402,Jeuxey,Grand Est,50.0,2,CHAdeMO
France,478402,Jeuxey,Grand Est,22.0,25,Type 2
France,478401,Jeuxey,Grand Est,22.0,25,Type 2
France,478400,Épinal,Grand Est,120.0,33,CCS2
France,478400,Épinal,Grand Est,22.0,25,Type 2
France,478399,Rambervillers,Grand Est,200.0,33,CCS2
France,478399,Rambervillers,Grand Est,50.0,2,CHAdeMO
France,478399,Rambervillers,Grand Est,22.0,25,Type 2
France,478399,Rambervillers,Grand Est,100.0,33,CCS2
France,478398,Rambervillers,Grand Est,200.0,33,CCS2
France,478398,Rambervillers,Grand Est,50.0,2,CHAdeMO
France,478398,Rambervillers,Grand Est,22.0,25,Type 2
France,478397,Rémilly,Grand Est,100.0,33,CCS2
